"Year","Make","Model","Model Series","Exterior Color","Interior Color","Grade","Vda","Mileage","Buy Now Price","VIN","Due Location Name","City","State","Zip","Early Access Est Available On"
"2024","FORD","EDGE","SEL","BLACK","EBONY","","2637.00","23834","24600.00","2FMPK4J98RBA99431","BOSTON MA  LOGAN AIR","Boston","MA","02128",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","0.00","23897","24600.00","2FMPK4J97RBA90123","STAMFORD HLE","Stamford","CT","06901",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","848.00","23917","24600.00","2FMPK4J93RBA70967","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","23684","24600.00","2FMPK4J90RBA70814","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","BLUE","EBONY","","0.00","23682","24600.00","2FMPK4J90RBA82199","332 EAST 76TH STREET","Miami","FL","33157",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","1216.00","23599","24700.00","2FMPK4J91RBA72359","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","2085.00","23538","24700.00","2FMPK4J95RBA82523","FT MYERS FOWLER STRE","Fort Myers","FL","33901",""
"2024","FORD","EDGE","SEL","BLUE","EBONY","","0.00","23508","24700.00","2FMPK4J92RBA96718","BOSTON MA  LOGAN AIR","Boston","MA","02128",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","1727.00","23366","24700.00","2FMPK4J94RBB27385","ZT NASHVILLE INTL AP","Nashville Ap","TN","37217",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","23463","24700.00","2FMPK4J94RBA72078","PUNTA GORDA AIRPORT","Punta Gorda","FL","33982",""
"2024","FORD","EDGE","SEL","WHI","EBONY","","0.00","23363","24700.00","2FMPK4J97RBA53220","NAPLES LOCAL EDITION","Naples","FL","34104",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","0.00","23420","24700.00","2FMPK4J97RBA82569","WEST SPINGFIELD","West Springfield","MA","01089",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","23587","24700.00","2FMPK4J9XRBA90746","MEMPHIS INTL AIRPORT","Memphis","TN","38116",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","4012.00","23410","24700.00","2FMPK4J90RBA71588","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","23339","24700.00","2FMPK4J92RBA50838","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","0.00","23289","24700.00","2FMPK4J98RBA71600","AUBURN  AL","Auburn","AL","36830",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","23564","24700.00","2FMPK4J9XRBA70979","LOUISVILLE STANDIFOR","Louisville","KY","40209",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","1984.00","23096","24800.00","2FMPK4J99RBA96232","NORTHERN BLVD HLE","Great Neck","NY","11021",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","0.00","23178","24800.00","2FMPK4J90RBA70506","FT  MYERS SOUTH","Fort Myers","FL","33908",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","1248.00","23004","24800.00","2FMPK4J95RBA82327","ELMER S AUTO BODY HL","Mt Ephraim","NJ","08059",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","23044","24800.00","2FMPK4J93RBA71181","HLE HAVERHILL","Chelmsford","MA","01863",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","2623.00","23050","24800.00","2FMPK4J97RBA90896","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","23135","24800.00","2FMPK4J91RBA96144","BLOOMINGTON DT  HLE","Bloomington","IL","61704",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","0.00","23057","24800.00","2FMPK4J93RBA72279","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","1538.00","23244","24800.00","2FMPK4J96RBA70039","ZR NORFOLK DOLLAR RE","Norfolk Ap","VA","23518",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","0.00","23209","24800.00","2FMPK4J90RBA96460","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","0.00","23060","24800.00","2FMPK4J98RBA71578","BOSTON MA  LOGAN AIR","Boston","MA","02128",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","0.00","22857","24900.00","2FMPK4J91RBA82535","ITALY AUTO BODY","Bronx","NY","10461",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","22794","24900.00","2FMPK4J96RBA82420","NASHVILLE AP","Nashville","TN","37214",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","494.00","22783","24900.00","2FMPK4J95RBA81968","ANNAPOLIS  MD HLE","Annapolis","MD","21401",""
"2024","FORD","EDGE","SEL","BLUE","EBONY","","0.00","22647","24900.00","2FMPK4J98RBA98540","CHARLOTTESVILLE AIRP","Charlottesville","VA","22911",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","0.00","22930","24900.00","2FMPK4J95RBA82778","MECHANICSBURG HLE","Mechanicsburg","PA","17055",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","22596","24900.00","2FMPK4J91RBA70191","ZR BIRMINGHAM AP  AL","Birmingham Ap","AL","35212",""
"2024","FORD","EDGE","SEL","BLUE","EBONY","","631.00","22796","24900.00","2FMPK4J93RBA70242","CLEVELAND HOPKINS AP","Cleveland","OH","44135",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","0.00","22855","24900.00","2FMPK4J93RBA70032","BURLINGTON AP","Burlington","VT","05402",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","0.00","22917","24900.00","2FMPK4J90RBA70795","FT LAUDERDALE AP","Fort Lauderdale","FL","33315",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","3025.00","22631","24900.00","2FMPK4J90RBA97415","HARTFORD BRADLEY INT","Hartford Ap","CT","06096",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","0.00","22853","24900.00","2FMPK4J91RBA97262","DON BROWN CHEVY HLE","St. Louis","MO","63110",""
"2024","FORD","EDGE","SEL","BLUE","EBONY","","0.00","22397","25000.00","2FMPK4J91RBA72331","RICHMOND HLE","Richmond","VA","23294",""
"2024","FORD","EDGE","SEL","BLUE","EBONY","","0.00","22379","25000.00","2FMPK4J91RBA70367","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","431.00","22492","25000.00","2FMPK4J92RBA82172","SHERATON BROOKFIELD","Brookfield","WI","53045",""
"2024","FORD","EDGE","SEL","BLUE","EBONY","","0.00","22453","25000.00","2FMPK4J98RBA70561","CLEVELAND HOPKINS AP","Cleveland","OH","44135",""
"2024","FORD","EDGE","SEL","BLUE","EBONY","","1651.00","22488","25000.00","2FMPK4J96RBA82840","CHARLOTTE DOUGLAS IN","Charlotte","NC","28214",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","0.00","22376","25000.00","2FMPK4J97RBA81776","PEABODY HLE","Peabody","MA","01960",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","22471","25000.00","2FMPK4J9XRBA71484","BOSTON MA  LOGAN AIR","Boston","MA","02128",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","22502","25000.00","2FMPK4J99RBA82394","HOOVER HLE","Hoover","AL","35216",""
"2024","FORD","EDGE","SEL","BLUE","EBONY","","0.00","22330","25000.00","2FMPK4J95RBA72199","WINSTON SALEM","Winston Salem","NC","27127",""
"2024","FORD","EDGE","SEL","BLUE","EBONY","","1717.00","22545","25000.00","2FMPK4J92RBA81684","PHILADELPHIA INT L A","Philadelphia Ap","PA","19153",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","0.00","22358","25000.00","2FMPK4J9XRBA52367","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","21962","25100.00","2FMPK4J94RBA82397","BEST CHEVROLET","Hyannis","MA","02601",""
"2024","FORD","EDGE","SEL","BLUE","EBONY","","0.00","22193","25100.00","2FMPK4J94RBA96753","SCHENECTADY  HLE  15","Schenectady","NY","12304",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","22051","25100.00","2FMPK4J9XRBA95915","FAIRLESS HILLS HLE","Fairless Hills","PA","19030",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","0.00","22039","25100.00","2FMPK4J93RBA71410","ZR FORT MYERS AP","Fort Myers Ap","FL","33913",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","2.00","22008","25100.00","2FMPK4J93RBA82567","WOBURN HLE","Woburn","MA","01801",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","0.00","22240","25100.00","2FMPK4J93RBA82598","OVERLAND PARK SOUTH","Overland Park","KS","66210",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","21917","25100.00","2FMPK4J98RBA70849","WEXFORD HLE","Wexford","PA","15090",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","1057.00","21877","25200.00","2FMPK4J95RBA72347","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","21600","25200.00","2FMPK4J98RBA72083","FRANLINK  SUBURBAN","Franklin","TN","37064",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","0.00","21686","25200.00","2FMPK4J95RBA82229","ELMER S AUTO BODY HL","Mt Ephraim","NJ","08059",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","0.00","21875","25200.00","2FMPK4J97RBA70177","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","21814","25200.00","2FMPK4J91RBA52323","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","21787","25200.00","2FMPK4J94RBA95151","UTICA YORKVILLE","Yorkville","NY","13495",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","21590","25200.00","2FMPK4J97RBB27395","MANHATTAN EAST 48TH","Manhattan","NY","10017",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","21840","25200.00","2FMPK4J9XRBA70271","INDEPENDENCE BLVD  S","Charlotte","NC","28212",""
"2024","FORD","EDGE","SEL","BLU","EBONY","","1417.00","21835","25200.00","2FMPK4J95RBA53393","ZT FORT MEYERS AP","Fort Myers Ap","FL","33913",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","21706","25200.00","2FMPK4J90RBA70778","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","0.00","21577","25200.00","2FMPK4J93RBA81886","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","631.00","21398","25300.00","2FMPK4J95RBA71828","DETROIT METRO AP","Detroit","MI","48242",""
"2024","FORD","EDGE","SEL","BLUE","EBONY","","0.00","21202","25400.00","2FMPK4J96RBA90498","KIRKWOOD HLE","St Louis","MO","63122",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","274.00","21105","25400.00","2FMPK4J91RBA70174","MINNEAPOLIS INT L AP","Minneapolis","MN","55111",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","21203","25400.00","2FMPK4J96RBA82692","FT MYERS AP","Bradenton","FL","34205",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","20906","25400.00","2FMPK4J94RBA97000","MANCHESTER","Manchester","NH","03103",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","20918","25400.00","2FMPK4J90RBA70568","NEWARK LIBERTY INTL","Newark Ap","NJ","07114",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","21017","25400.00","2FMPK4J9XRBA96255","PARKERSBURG DOWNTOWN","Parkersburg","WV","26101",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","755.00","21202","25400.00","2FMPK4J99RBA96831","RHP AP CHARLOTTE","Charlotte","NC","28214",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","21056","25400.00","2FMPK4J96RBA70459","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","0.00","21124","25400.00","2FMPK4J96RBA81980","IRONDEQUOIT","Rochester","NY","14621",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","779.00","21053","25400.00","2FMPK4J92RBA71219","ZR FORT MYERS AP","Fort Myers Ap","FL","33913",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","21024","25400.00","2FMPK4J90RBA98970","UPPER SADDLE RVR HLE","Upper Saddle River","NJ","07458",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","0.00","20744","25500.00","2FMPK4J97RBA89456","MOBILE REGIONAL AIRP","Mobile","AL","36608",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","2827.00","20748","25500.00","2FMPK4J91RBA71292","SYRACUSE","Syracuse","NY","13203",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","10540.00","20552","25500.00","2FMPK4J91RBA70370","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","20686","25500.00","2FMPK4J98RBA82001","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","BLUE","EBONY","","889.00","20690","25500.00","2FMPK4J9XRBA69797","LYNBROOK","Lynbrook","NY","11563",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","0.00","20637","25500.00","2FMPK4J9XRBA70206","BLOOMINGTON DT  HLE","Bloomington","IL","61704",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","0.00","20530","25500.00","2FMPK4J93RBA99000","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","BLUE","EBONY","","779.00","20777","25500.00","2FMPK4J99RBA98997","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","237.00","20559","25500.00","2FMPK4J92RBA71477","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","814.00","20691","25500.00","2FMPK4J95RBA70629","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","3684.00","20382","25600.00","2FMPK4J9XRBA70187","ITALY AUTO BODY","Bronx","NY","10461",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","20406","25600.00","2FMPK4J99RBA82427","ZT FORT MEYERS AP","Orlando","FL","32827",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","20279","25600.00","2FMPK4J91RBA96113","DORCHESTER HLE","Dorchester","MA","02122",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","20405","25600.00","2FMPK4J95RBA95739","NEWARK  NJ NEWARK LI","Newark","NJ","07114",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","20372","25600.00","2FMPK4J90RBA71753","ZT FORT MEYERS AP","Fort Myers Ap","FL","33913",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","20192","25600.00","2FMPK4J93RBA81533","CLEVELAND HOPKINS AP","Cleveland","OH","44135",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","1317.00","20326","25600.00","2FMPK4J92RBA70782","NEWARK  NJ NEWARK LI","Newark","NJ","07114",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","20119","25700.00","2FMPK4J99RBA98157","HYATT PLACE MEADOWS","Washington","PA","15301",""
"2024","FORD","EDGE","SEL","BLUE","EBONY","","0.00","20152","25700.00","2FMPK4J97RBA82698","NEWTON MARRIOTT","Boston","MA","02128",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","19996","25700.00","2FMPK4J99RBA69936","PARK SLOPE BROOKLYN","Brooklyn","NY","11215",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","20155","25700.00","2FMPK4J99RBA72285","ALEXANDRIA  HLE","Alexandria","VA","22304",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","3729.00","20038","25700.00","2FMPK4J92RBA71849","CLEVELAND HOPKINS AP","Cleveland","OH","44135",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","19917","25700.00","2FMPK4J98RBA72228","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","1.00","19833","25700.00","2FMPK4J96RBA71191","PORTLAND INT L JETPO","Portland Ap","ME","04102",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","20160","25700.00","2FMPK4J91RBA96239","GATES  NY  CLSD 11 2","Rochester","NY","14624",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","0.00","20086","25700.00","2FMPK4J90RBA82218","FREEPORT HLE","Freeport","NY","11520",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","19973","25700.00","2FMPK4J9XRBA82498","MURRYSVILLE HLE","Murrysville","PA","15668",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","19978","25700.00","2FMPK4J94RBA69889","ZR FORT MYERS AP","Fort Myers Ap","FL","33913",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","756.00","19773","25800.00","2FMPK4J97RBA81759","LEBANON","Lebanon","NJ","08833",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","1540.00","19789","25800.00","2FMPK4J93RBA70306","AKRON CANTON AP","North Canton","OH","44720",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","1860.00","19685","25800.00","2FMPK4J9XRBA90519","MINNEAPOLIS INT L AP","Minneapolis","MN","55111",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","0.00","19630","25800.00","2FMPK4J99RBB27396","ZT PHILADELPHIA AP T","Philadelphia","PA","19153",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","19622","25800.00","2FMPK4J91RBA96368","BOSTON MA  LOGAN AIR","Boston","MA","02128",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","19128","25900.00","2FMPK4J98RBA70107","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","19287","25900.00","2FMPK4J95RBA81775","PUNTA GORDA AIRPORT","Punta Gorda","FL","33982",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","24342","25900.00","2FMPK4J96RBA72177","RETAIL RALEIGH #206 Title","RALEIGH","NC","27603",""
"2024","FORD","EDGE","SEL","BLUE","EBONY","","1316.00","19396","25900.00","2FMPK4J9XRBA71534","ZT FORT MEYERS AP","Fort Myers Ap","FL","33913",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","953.00","19336","25900.00","2FMPK4J92RBA53173","MARCO ISLAND","Marco Island","FL","34145",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","19387","25900.00","2FMPK4J97RBA96326","HACKETTSTOWN   EAST","Hackettstown","NJ","07840",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","0.00","19380","25900.00","2FMPK4J94RBA70251","HLE   WESTLAKE HLE","Westlake","OH","44145",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","3114.00","19358","25900.00","2FMPK4J97RBA72236","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","19243","25900.00","2FMPK4J9XRBA70402","ZT FORT MEYERS AP","Fort Myers Ap","FL","33913",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","18769","26000.00","2FMPK4J91RBA82826","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","0.00","18871","26000.00","2FMPK4J97RBA71863","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","BLUE","EBONY","","592.00","18780","26000.00","2FMPK4J96RBA82577","PARMA HLE","Parma","OH","44129",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","0.00","18950","26000.00","2FMPK4J95RBA82344","BOSTON MA  LOGAN AIR","Boston","MA","02128",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","0.00","18835","26000.00","2FMPK4J95RBA96700","BOSTON MA  LOGAN AIR","Boston","MA","02128",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","18839","26000.00","2FMPK4J95RBA96499","INDEPENDENCE BLVD  S","Charlotte","NC","28212",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","18954","26000.00","2FMPK4J95RBA71361","NEWARK  NJ NEWARK LI","Newark","NJ","07114",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","0.00","18848","26000.00","2FMPK4J94RBA72369","ZT FORT MEYERS AP","Fort Myers Ap","FL","33913",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","2235.00","18820","26000.00","2FMPK4J94RBA53272","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","18774","26000.00","2FMPK4J97RBA71619","FT MYERS AP","Tampa","FL","33607",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","18931","26000.00","2FMPK4J90RBA71994","SCRANTON WILKES BARR","Scranton","PA","18641",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","18413","26100.00","2FMPK4J93RBA71827","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","18444","26100.00","2FMPK4J98RBA70639","FT MYERS FOWLER STRE","Fort Myers","FL","33901",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","18706","26100.00","2FMPK4J90RBA97785","FORT LEE","Fort Lee","NJ","07024",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","18613","26100.00","2FMPK4J90RBA81876","FT MYERS FOWLER STRE","Fort Myers","FL","33901",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","18581","26100.00","2FMPK4J93RBA95982","ELMER S AUTO BODY HL","Mt Ephraim","NJ","08059",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","0.00","18257","26200.00","2FMPK4J93RBA97201","LYNBROOK","Lynbrook","NY","11563",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","18324","26200.00","2FMPK4J92RBA98419","MURRYSVILLE HLE","Murrysville","PA","15668",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","18338","26200.00","2FMPK4J96RBA90727","MILWAUKEE MITCHELL F","Milwaukee","WI","53207",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","1181.00","18050","26200.00","2FMPK4J99RBA70908","FREEPORT HLE","Freeport","NY","11520",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","571.00","18100","26200.00","2FMPK4J9XRBA50585","FT MYERS AP","Miami","FL","33122",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","0.00","18276","26200.00","2FMPK4J9XRBA71470","FT MYERS AP","West Palm Beach","FL","33406",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","18336","26200.00","2FMPK4J94RBA71609","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","18014","26300.00","2FMPK4J99RBA95775","RONALD REAGAN INT L","Washgtn Nat'L Ap","VA","20001",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","0.00","17667","26400.00","2FMPK4J94RBA95036","ZT WASHINGTON DULLES","Sterling","DC","20166",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","17329","26400.00","2FMPK4J9XRBA70934","LEXINGTON BLUEGRASS","Lexington","KY","40510",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","2.00","17285","26500.00","2FMPK4J9XRBA90648","LYNN","Lynn","MA","01901",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","1.00","17321","26500.00","2FMPK4J92RBA80972","LAFAYETTE STREET","Manhattan","NY","10003",""
"2024","FORD","EDGE","SEL","SILVER","EBONY","","0.00","17264","26500.00","2FMPK4J90RBA82655","FT MYERS AP","Fort Myers","FL","33913",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","0.00","16657","26600.00","2FMPK4J99RBA70181","MIDDLE VILLAGE HLE","Ridgewood","NY","11379",""
"2024","FORD","EDGE","SEL","BLUE","EBONY","","0.00","16839","26600.00","2FMPK4J91RBB27392","UNIVERSITY BLVD HLE","Moon Township","PA","15108",""
"2024","FORD","EDGE","SEL","GRAY","EBONY","","0.00","13722","27500.00","2FMPK4J99RBA96344","","Wilmington","DE","19801",""
"2024","FORD","EDGE","SEL","WHITE","EBONY","","0.00","12670","27800.00","2FMPK4J96RBA71496","GENERAL AVIATION","Naples","FL","34104",""
"2024","FORD","EDGE","SEL","BLACK","EBONY","","4619.00","12349","27800.00","2FMPK4J90RBA53088","ZT FORT MEYERS AP","Fort Myers Ap","FL","33913",""
"2017","BUICK","ENCLAVE","LEATHER","GRAY","BLA","","0.00","60105","14600.00","5GAKRBKD9HJ348686","JACKSONVILLE AP","Jacksonville","FL","32218",""
"2022","BUICK","ENCLAVE","PREMIUM","WHITE","BLA","","570.00","64513","23800.00","5GAERCKW3NJ129447","NEWARK AP","Newark Ap","NJ","07114","03/01/2025"
"2022","BUICK","ENCLAVE","PREMIUM","BLACK","BLA","","0.00","62252","24300.00","5GAERCKW0NJ121421","FT MYERS AP","Fort Myers","FL","33913","04/01/2025"
"2022","BUICK","ENCLAVE","PREMIUM","GRAY","BLA","","1131.00","65012","24400.00","5GAEVBKW2NJ136041","ZR MIAMI FLORIDA","Miami Ap","FL","33142",""
"2024","BUICK","ENCORE GX","SPORT TOURING","BLACK","EBONY SEATS WITH EBONY INTERIOR ACCENTS","","2.00","11020","23700.00","KL4AMDSL7RB157513","DORCHESTER HLE","Dorchester","MA","02122",""
"2024","BUICK","ENCORE GX","SPORT TOURING","WHITE","EBONY SEATS WITH EBONY INTERIOR ACCENTS","","0.00","11469","23700.00","KL4AMDSL5RB165447","SPRINGFIELD AP","Springfield Ap","MO","65803",""
"2024","BUICK","ENCORE GX","SPORT TOURING","BLACK","EBONY SEATS WITH EBONY INTERIOR ACCENTS","","0.00","10366","23800.00","KL4AMDSL9RB167850","JOPPA RD HLE","Towson","MD","21286",""
"2024","BUICK","ENCORE GX","SPORT TOURING","BLACK","EBONY SEATS WITH EBONY INTERIOR ACCENTS","","0.00","9037","23900.00","KL4AMDSL9RB168111","RONALD REAGAN INT L","Washgtn Nat'L Ap","VA","20001",""
"2024","BUICK","ENCORE GX","SPORT TOURING","GRAY","EBONY SEATS WITH EBONY INTERIOR ACCENTS","","0.00","4703","24300.00","KL4AMDSL8RB153924","RUTLAND MODERN AVIAT","North Clarendon","VT","05759",""
"2024","BUICK","ENVISION","PREFERRED","WHITE","EBONY","","0.00","14630","23700.00","LRBFZME47RD016686","FT MYERS AP","Fort Myers","FL","33913",""
"2024","BUICK","ENVISION","PREFERRED","WHITE","EBONY","","979.00","14710","23700.00","LRBFZME43RD022713","FT MYERS AP","Fort Myers","FL","33913",""
"2024","BUICK","ENVISION","PREFERRED","WHITE","EBONY","","0.00","13648","23900.00","LRBFZME46RD018459","FT  MYERS SOUTH","Fort Myers","FL","33908",""
"2024","BUICK","ENVISION","PREFERRED","WHITE","EBONY","","0.00","13725","23900.00","LRBFZME43RD017723","PANAMA CITY HLE","Panama City","FL","32401",""
